Close,SMMA,MI,MD,Signal,Difference,Action
254.745,254.705379311149,255.96168080776724,0.0,0.24456044386313353,-0.24456044386313353,1
253.2599,254.5608313800341,255.1605714947009,0.0,0.2143533602401476,-0.2143533602401476,0
252.539,254.3586482420307,254.32314554150108,0.0,0.14601411619444207,-0.14601411619444207,0
252.49,254.17178341782764,253.68737624914417,0.0,0.09519084502571787,-0.09519084502571787,0
252.54,254.0086050760449,253.23872486337976,0.0,0.05291160380643305,-0.05291160380643305,0
252.67,253.87474456844038,252.9582648493266,0.0,0.0,0.0,-1
252.57,253.74427011159636,252.72793162175958,0.0,0.0,0.0,0
254.05,253.77484310043673,253.0577769282061,0.0,0.0,0.0,0
254.09,253.80635879039306,253.3246063671263,0.0,0.0,0.0,0
254.05,253.83072291135377,253.5153068554241,0.0,0.0,0.0,0
254.5,253.89765062021837,253.80940199699782,0.0,0.0,0.0,0
254.3,253.93788555819657,253.96298958773735,0.0,0.0,0.0,0
254.79,254.02309700237691,254.23892873235675,0.0,0.0,0.0,0
256.1379,254.23457730213923,254.8874523338836,0.0,0.0,0.0,0
257.06,254.5171195719253,255.667751527174,0.0,0.0,0.0,0
256.97,254.76240761473272,256.2063732507098,0.10599733049377846,0.0,0.10599733049377846,0
257.52,255.03816685325947,256.77400024743343,0.6736243272173965,0.02119946609875569,0.6524248611186408,0
256.63,255.1973501679335,256.8844282287961,0.7840523085800442,0.155924331542235,0.6281279770378092,0
256.71,255.34861515114017,256.9763865228059,0.8760106025898722,0.3127347932582438,0.5632758093316284,0
256.71,255.48475363602614,257.02913921473623,0.9287632945201949,0.4879369137762183,0.4408263807439766,0
256.67,255.60327827242355,257.040679803062,0.9403038828459671,0.6736895726802572,0.2666143101657099,0
256.77,255.7199504451812,257.06920929431936,0.9688333741033262,0.8405508831506949,0.12828249095263122,0
256.95,255.84295540066304,257.1379204646877,1.0375445444716433,0.8995926925278809,0.13795185194376247,0
257.31,255.98965986059676,257.2967132162669,1.1963372960508423,0.9502911397062007,0.24604615634464155,0
257.19,256.10969387453713,257.3637823072821,1.2634063870660839,1.0143564783983947,0.24904990866768917,0
257.29,256.22772448708344,257.4359927795393,1.3356168593232383,1.0812850969075725,0.2543317624156658,0
257.74,256.3789520383751,257.62826614428855,1.5278902240725074,1.1603476922030267,0.3675425318694807,0
258.2,256.56105683453757,257.91273786302855,1.8123619428125153,1.272159062196863,0.5402028806156522,0
262.51,257.1559511510838,259.53745900158907,3.437083081373032,1.4271225418650375,2.0099605395079947,0
261.9219,257.6325460359754,260.5289348380936,3.372983687009821,1.8752716989294753,1.4977119880803458,0
262.72,258.1412914323779,261.50253321333736,4.34658206225356,2.2971871589182227,2.0493949033353376,0
262.045,258.5316622891401,261.9713872260761,3.830095793698206,2.899380199504287,0.9307155941939187,0
262.71,258.9494960602261,262.507516367626,4.366224935248113,3.359821313429427,1.0064036218186856,0
261.5163,259.2061764542035,262.47849483865934,4.337203406281446,3.8705939119165462,0.4666094943649002,0
261.55,259.4405588087832,262.43839960559376,4.297108173215861,4.050617976898229,0.24649019631763203,0
261.53,259.6495029279048,262.3755788427781,4.2342874104002135,4.235442874139437,-0.0011554637392237055,1
262.3497,259.9195226351143,262.5765474612973,4.435256028919412,4.2129839437687675,0.22227208515064412,-1
262.55,260.1825703716029,262.76979595927145,4.6285045268935505,4.334015990813009,0.29448853608054115,0
262.63,260.4273133344426,262.9183409551294,4.777049522751497,4.386471909142097,0.39057761360940013,0
263.74,260.7585820009984,263.3751903835921,5.233898951214201,4.474441132436107,0.7594578187780936,0
264.29,261.1117238008986,263.87489321145245,3.1163112104540573,4.661799288035775,-1.5454880775817177,1
264.73,261.47355142080875,264.36858210575724,3.2568583048586675,4.4382040480465434,-1.181345743187876,0
263.65,261.6911962787279,264.3539909653908,2.880439544582032,4.202524503234395,-1.322084958652363,0
263.59,261.8810766508551,264.3011162031491,2.827564782340346,3.8529115067720907,-1.0253467244317447,0
261.7172,261.8646889857696,263.62310528947825,2.1495538686695,3.463014558689861,-1.313460690020361,0
261.058,261.78402008719263,262.888307726129,1.4147563053202816,2.8461455421809205,-1.431389236860639,0
258.87,261.49261807847336,261.6126066225274,0.13905520171863373,2.5058345611541655,-2.3667793594355317,0
259.17,261.260356270626,260.7671337639997,0.0,1.8822739405261586,-1.8822739405261586,0
255.82,260.7163206435634,259.04092023840684,0.0,1.3061860316097522,-1.3061860316097522,0
254.155,260.0601885792071,257.2284658869469,0.0,0.740673075141683,-0.740673075141683,0
253.19,259.3731697212864,255.59455955623582,0.0,0.31076230140778305,-0.31076230140778305,0
253.33,258.76885274915776,254.46757896935532,0.0,0.027811040343726744,-0.027811040343726744,0
253.85,258.276967474242,253.8474488584897,0.0,0.0,0.0,-1
254.13,257.8622707268178,253.52496675589407,0.0,0.0,0.0,0
254.85,257.56104365413603,253.56710793495336,0.0,0.0,0.0,0
255.06,257.3109392887224,253.70714928837475,0.0,0.0,0.0,0
255.34,257.1138453598502,253.93818030055354,0.0,0.0,0.0,0
255.0,256.90246082386517,254.02678187728304,0.0,0.0,0.0,0
254.75,256.68721474147867,254.03562154840665,0.0,0.0,0.0,0
254.19,256.4374932673308,253.88003086383958,0.0,0.0,0.0,0
253.0,256.09374394059773,253.3927336001595,0.0,0.0,0.0,0
249.61,255.445369546538,251.93288225504605,0.0,0.0,0.0,0
249.36,254.8368325918842,250.79619227178677,0.0,0.0,0.0,0
248.15,254.1681493326958,249.58779014177728,0.0,0.0,0.0,0
250.75,253.82633439942623,249.59083366989398,0.0,0.0,0.0,0
250.6001,253.5037109594836,249.58163690210787,0.0,0.0,0.0,0
248.49,253.00233986353524,248.9115948707103,0.0,0.0,0.0,0
248.4,252.5421058771817,248.41936525066032,0.0,0.0,0.0,0
248.41,252.12889528946351,248.09252177771245,0.0,0.0,0.0,0
248.38,251.75400576051715,247.8743035263106,0.0,0.0,0.0,0
248.48,251.42660518446542,247.77799862987428,0.0,0.0,0.0,0
250.33,251.31694466601886,248.34830696763595,0.0,0.0,0.0,0
248.83,251.06825019941698,248.29972636836447,0.0,0.0,0.0,0
246.27,250.58842517947528,247.43845418642692,0.0,0.0,0.0,0
245.44,250.07358266152772,246.5488933311984,0.0,0.0,0.0,0
250.69,250.13522439537496,247.65228173947685,0.0,0.0,0.0,0
248.794,250.00110195583747,247.86455722801114,0.0,0.0,0.0,0
248.92,249.89299176025375,248.07903727478165,0.0,0.0,0.0,0
250.4754,249.95123258422836,248.76459706560223,0.0,0.0,0.0,0
247.5814,249.71424932580553,248.323386774644,0.0,0.0,0.0,0
248.2484,249.56766439322496,248.22399850467545,0.0,0.0,0.0,0
247.7299,249.38388795390242,247.98686756346757,0.0,0.0,0.0,0
248.4,249.28549915851218,248.04115288171795,0.0,0.0,0.0,0
248.3,249.18694924266097,248.0562975036304,0.0,0.0,0.0,0
248.79,249.14725431839489,248.23647539090632,0.0,0.0,0.0,0
248.5101,249.08353888655537,248.28285974880487,0.0,0.0,0.0,0
248.0,248.97518499789985,248.15279440991694,0.0,0.0,0.0,0
245.65,248.6426664981099,247.28381531826744,0.0,0.0,0.0,0
246.16,248.39439984829886,246.81668665961718,0.0,0.0,0.0,0
246.02,248.15695986346896,246.43599105640118,0.0,0.0,0.0,0
244.5,247.79126387712205,245.66491413006977,0.0,0.0,0.0,0
244.92,247.50413748940986,245.2490720841762,0.0,0.0,0.0,0
239.142,246.66792374046886,243.04973742257215,0.0,0.0,0.0,0
239.53,245.95413136642202,241.57653860207452,0.0,0.0,0.0,0
240.08,245.36671822977982,240.70451166927612,0.0,0.0,0.0,0
240.9501,244.92505640680184,240.38774945246806,0.0,0.0,0.0,0
240.76,244.5085507661217,240.13144914361413,0.0,0.0,0.0,0
239.99,244.05669568950952,239.72610929574947,0.0,0.0,0.0,0
238.42,243.49302612055857,238.94448148698885,0.0,0.0,0.0,0
238.3,242.97372350850273,238.36423538403378,0.0,0.0,0.0,0
238.2,242.49635115765244,237.94062483960818,0.0,0.0,0.0,0
238.17,242.0637160418872,237.65570786888995,0.0,0.0,0.0,0
238.22,241.67934443769846,237.49850864489213,0.0,0.0,0.0,0
240.65,241.57640999392862,238.22043284552527,0.0,0.0,0.0,0
240.82,241.5007689945358,238.84021903452674,0.0,0.0,0.0,0
239.94,241.34469209508225,239.02965544089875,0.0,0.0,0.0,0
239.6,241.170222885574,239.07416558265527,0.0,0.0,0.0,0
238.1902,240.87222059701656,238.6552949971318,0.0,0.0,0.0,0
239.695,240.75449853731493,238.85697353088443,0.0,0.0,0.0,0
241.1412,240.79316868358347,239.49776747394583,0.0,0.0,0.0,0
240.5399,240.76784181522515,239.78228019702175,0.0,0.0,0.0,0
241.0167,240.79272763370264,240.15540424479914,0.0,0.0,0.0,0
240.74,240.7874548703324,240.34218301249146,0.0,0.0,0.0,0
239.7,240.67870938329915,240.13656605491389,0.0,0.0,0.0,0
237.96,240.40683844496925,239.40928309802595,0.0,0.0,0.0,0
238.25,240.19115460047232,238.97038184265386,0.0,0.0,0.0,0
238.3036,240.0023991404251,238.67047664384592,0.0,0.0,0.0,0
238.68,239.87015922638255,238.5820152580705,0.0,0.0,0.0,0
238.41,239.72414330374426,238.43678027228466,0.0,0.0,0.0,0
237.38,239.48972897336984,237.99817568602188,0.0,0.0,0.0,0
236.08,239.14875607603284,237.25437672543202,0.0,0.0,0.0,0
236.28,238.86188046842958,236.78375505014688,0.0,0.0,0.0,0
236.76,238.65169242158663,236.61073541462054,0.0,0.0,0.0,0
236.56,238.44252317942795,236.43373101680143,0.0,0.0,0.0,0
237.8581,238.38408086148516,236.74853861770595,0.0,0.0,0.0,0
239.205,238.46617277533664,237.44121350367655,0.0,0.0,0.0,0
238.215,238.44105549780298,237.6359392206097,0.0,0.0,0.0,0
237.6599,238.36293994802267,237.60193117258612,0.0,0.0,0.0,0
238.69,238.3956459532204,237.9216107049807,0.0,0.0,0.0,0
237.085,238.26458135789835,237.63043383972482,0.0,0.0,0.0,0
237.431,238.1812232221085,237.5318630839841,0.0,0.0,0.0,0
237.5201,238.11511089989767,237.49199793067058,0.0,0.0,0.0,0
237.51,238.0545998099079,237.46290149148814,0.0,0.0,0.0,0
237.36,237.98513982891714,237.39539390851516,0.0,0.0,0.0,0
237.4,237.92662584602544,237.3622559758303,0.0,0.0,0.0,0
235.45,237.6789632614229,236.69669236879892,0.0,0.0,0.0,0
235.75,237.48606693528058,236.30911037173496,0.0,0.0,0.0,0
236.35,237.37246024175252,236.2295187746348,0.0,0.0,0.0,0
237.28,237.3632142175773,236.4876593162575,0.0,0.0,0.0,0
237.0301,237.32990279581958,236.60404565184763,0.0,0.0,0.0,0
238.5457,237.45148251623763,237.19706640040476,0.0,0.0,0.0,0
236.65,237.37133426461386,237.01195247504535,0.0,0.0,0.0,0
238.4511,237.47931083815246,237.47147282335695,0.0,0.0,0.0,0
239.5,237.6813797543372,238.1582137896364,0.0,0.0,0.0,0
239.9901,237.91225177890345,238.8243060467446,0.0,0.0,0.0,0
240.71,238.19202660101308,239.5467246305362,0.0,0.0,0.0,0
240.38,238.41082394091177,239.95969162859382,0.0,0.0,0.0,0
240.25,238.59474154682056,240.20705989576982,0.0,0.0,0.0,0
240.3499,238.7702573921385,240.40709783013492,0.0,0.0,0.0,0
240.31,238.92423165292462,240.5259266017302,0.0,0.0,0.0,0
240.35,239.06680848763213,240.6115582057988,0.0,0.0,0.0,0
239.26,239.08612763886896,240.29990471081004,0.0,0.0,0.0,0
238.83,239.06051487498206,239.91475138901396,0.0,0.0,0.0,0
238.56,239.01046338748384,239.53180573098467,0.0,0.0,0.0,0
239.17,239.02641704873545,239.44498076218872,0.0,0.0,0.0,0
238.6,238.9837753438619,239.1893382372199,0.0,0.0,0.0,0
235.66,238.6513978094757,238.02682255563846,0.0,0.0,0.0,0
233.44,238.13025802852812,236.4364832132364,0.0,0.0,0.0,0
235.135,237.83073222567526,235.83314916705862,0.0,0.0,0.0,0
234.6863,237.51628900310772,235.25785450252445,0.0,0.0,0.0,0
234.6399,237.22865010279696,234.83850668568672,-0.25983821781872507,0.0,-0.25983821781872507,1
234.17,236.92278509251727,234.39588189307017,-0.7024630104352809,-0.05196764356374502,-0.6504953668715359,0
234.8742,236.71792658326558,234.32490556435758,-0.7734393391478704,-0.1924602456508012,-0.5809790934970692,0
234.41,236.487133924939,234.1420964330919,-0.9562484704135557,-0.3471481134803753,-0.6091003569331803,0
234.55,236.29342053244514,234.07485738048948,-1.023487523015973,-0.5383978075630864,-0.4850897154528866,0
234.45,236.1090784792006,234.0124954566651,-1.0858494468403421,-0.743095312166281,-0.34275413467406113,0
234.2,235.9181706312805,233.90256737685985,-1.1957775266455997,-0.9082975579706044,-0.28747996867499526,0
236.3,235.95635356815245,234.53302651758986,-0.5653183859155888,-1.0069604612126681,0.44164207529707933,-1
236.04,235.96471821133719,234.92753134675326,-0.17081355675219356,-0.9653362705662119,0.7945227138140183,0
235.5,235.91824639020348,235.04988478291213,-0.048460120593318834,-0.8082492878339395,0.7597891672406206,0
235.37,235.86342175118313,235.10369543743462,0.0,-0.6132438073494086,0.6132438073494086,0
235.3,235.80707957606484,235.12538040657998,0.0,-0.3960739179813402,0.3960739179813402,0
232.6068,235.48705161845837,234.25535528983988,-0.8429896136655657,-0.15691841265222023,-0.6860712010133454,1
234.335,235.37184645661256,234.18974987153155,-0.9085950319739027,-0.21245265820221562,-0.6961423737716871,0
233.335,235.16816181095132,233.82005533955555,-1.2782895639498975,-0.36000895324655746,-0.91828061070334,0
233.0001,234.9513556298562,233.44582824494168,-1.6525166585637692,-0.6059748419178732,-1.046541816645896,0
234.1,234.86622006687057,233.54418107433432,-1.5541638291711308,-0.936478173630627,-0.6176856555405038,0
235.1536,234.89495806018354,233.97669227171832,-1.1216526317871285,-1.2473109394648532,0.12565830767772468,-1
233.89,234.79446225416518,233.8874115932161,-1.210933310289363,-1.3030435430891658,0.0921102327998029,0
233.94,234.7090160287487,233.84425968138515,-1.2540852221202954,-1.3635111987522577,0.1094259766319623,0
233.71,234.60911442587386,233.7425047757335,-1.3558401277719554,-1.3586703303863374,0.002830202614382049,0
233.74,234.5222029832865,233.6832306727524,-1.415114230753062,-1.2993350242279746,-0.11577920652508733,1
233.72,234.44198268495785,233.6388164162856,-1.459528487219842,-1.2715251045443607,-0.18800338267548122,0
235.71,234.56878441646208,234.26961955315377,-0.8287253503516752,-1.3391002756309036,0.5103749252792285,-1
235.97,234.70890597481585,234.82545902318444,-0.272885880321013,-1.262658683643366,0.989772803322353,0
235.62,234.80001537733423,235.1196834940914,0.0,-1.0664188152835095,1.0664188152835095,0
233.95,234.7150138396008,234.7811169500178,-0.3172279534876452,-0.7952507897291184,0.47802283624147324,0
230.42,234.2855124556407,233.36005614117457,-1.7382887623308818,-0.5756735342760351,-1.1626152280548467,1
228.0725,233.66421121007662,231.53554250414155,-3.5628023993639033,-0.631425589298243,-2.93137681006566,0
227.23,233.02079008906895,229.9211807304536,-3.743030479623002,-1.1782409991006886,-2.5647894805223133,0
225.9701,232.31572108016206,228.33503175036654,-4.6857583387024135,-1.8722699189610865,-2.813488419741327,0
226.56,231.74014897214585,227.39005824302336,-4.925662837138702,-2.809421586701569,-2.1162412504371333,0
227.6401,231.3301440749313,227.0870905813135,-5.22863049884856,-3.7311085634317807,-1.497521935416779,0
228.27,231.0241296674382,227.1107902265718,-5.20493085359027,-4.4291769107353165,-0.7757539428549531,0
227.3053,230.65224670069438,226.84606717169274,-5.469653908469326,-4.757602601580589,-0.7120513068887364,0
226.63,230.25002203062496,226.46079745159378,-5.854923628568287,-5.102927287349854,-0.7519963412184323,0
225.65,229.7900198275625,225.88451615296245,-6.431204927199616,-5.336760345323029,-1.094444581876587,0
225.4,229.35101784480625,225.40834384055756,-4.3816759870049395,-5.637868763335211,1.2561927763302716,-1
225.0506,228.92097606032561,224.9738039011607,-4.3772139436455575,-5.4684778609664875,1.09126391732093,0
222.5,228.27887845429305,223.84227868879879,-5.078697371526829,-5.302934478977545,0.22423710745071634,0
220.46,227.49699060886374,222.3660583833731,-5.912820070919963,-5.224743171589045,-0.6880768993309179,1
219.95,226.74229154797735,221.14623955467084,-6.350751054192898,-5.236322460059381,-1.1144285941335168,0
220.4,226.10806239317964,220.43888184108764,-6.30340970688971,-5.220231685458037,-1.0831780214316726,0
220.58,225.55525615386168,220.02358017030593,-6.718711377671411,-5.604578429434992,-1.1141329482364197,0
224.41,225.44073053847552,221.03007805448325,-5.71221349349409,-6.072877916240162,0.3606644227460718,-1
220.96,224.99265748462796,220.67508645448683,-6.067205093490514,-6.199581140633614,0.13237604714309992,0
218.19,224.31239173616513,219.53116359979543,-7.211127948181911,-6.230458145147725,-0.9806698030341865,1
219.55,223.83615256254862,219.17064785079387,-5.141743885371255,-6.402533523945527,1.2607896385742716,-1
218.5701,223.30954730629378,218.61791754441123,-5.694474191753898,-6.170200359641837,0.475726167887939,0
217.74,222.7525925756644,217.97191403205883,-6.340477704106291,-5.965352922458334,-0.3751247816479575,1
218.82,222.35933331809798,217.8888236136392,-4.863768962025205,-6.091005764580774,1.227236802555569,-1
218.4388,221.96727998628816,217.7379672636677,-5.014625311996696,-5.850318538287712,0.8356932262910162,0
218.2,221.59055198765932,217.58120665703663,-5.171385918627777,-5.411018011050669,0.23963209242289185,0
218.72,221.30349678889337,217.66862454327412,-5.083968032390288,-5.416946417701974,0.33297838531168544,0
218.95,221.06814711000402,217.83793322601906,-4.914659349645348,-5.294845185829251,0.38018583618390345,0
214.5,220.41133239900364,216.5169602541039,-6.235632321560502,-5.009681514937062,-1.2259508066234392,1
214.1,219.78019915910326,215.43376478516555,-4.97756761383809,-5.284054186844122,0.30648657300603155,-1
214.72,219.27417924319292,214.86951774281292,-4.910681416290345,-5.276642647212401,0.3659612309220561,0
215.99,218.94576131887362,214.90669062378964,-4.8735085353136185,-5.224501746744915,0.35099321143129636,0
214.99,218.55018518698625,214.63680831688018,-5.143390842223084,-5.1824098473295805,0.03901900510649625,0
218.69,218.56416666828764,215.6909595554985,-4.089239603604767,-5.228156145845128,1.138916542240361,0
221.1014,218.81789000145892,217.2929299034827,-2.4872692556205607,-4.798877602253981,2.3116083466334203,0
219.61,218.89710100131302,217.99819832143962,-1.7820008376636451,-4.300817930610475,2.51881709294683,0
220.06,219.0133909011817,218.6723631856442,-1.1078359734590606,-3.675081814885135,2.5672458414260744,0
220.285,219.14055181106355,219.24391608860282,-0.5362830705004455,-2.9219473025142237,2.385664232013778,0
220.4503,219.27152662995718,219.71558650831554,-0.06461265078772271,-2.0005257481696956,1.935913097381973,0
219.9987,219.34424396696144,219.90633161545162,0.0,-1.195600357606287,1.195600357606287,0
220.5,219.4598195702653,220.20279299740383,0.0,-0.6981465064821748,0.6981465064821748,0
220.5001,219.5638476132388,220.41110869945763,0.0,-0.3417463389494458,0.3417463389494458,0
220.51,219.65846285191492,220.55677429506528,0.0,-0.12017914425763365,0.12017914425763365,0
220.55,219.74761656672345,220.66596285757734,0.0,-0.012922530157544543,0.012922530157544543,0
216.96,219.4688549100511,219.54844568512422,-0.23175347397904034,0.0,-0.23175347397904034,1
216.49,219.170969419046,218.5594153238912,-1.2207838352120746,-0.04635069479580807,-1.1744331404162665,0
216.9,218.94387247714138,217.96446391434208,-1.8157352447611856,-0.29050746183822296,-1.5252277829229626,0
216.29,218.67848522942728,217.3293488744177,-2.450850284685572,-0.6536545107904601,-1.7971957738951119,0
214.7,218.28063670648453,216.34421074440493,-3.435988414698329,-1.1438245677275745,-2.2921638469707544,0
214.21,217.87357303583607,215.4684005666475,-4.311798592455773,-1.8310222506672402,-2.4807763417885327,0
213.945,217.48071573225246,214.7529110900777,-5.027288069025559,-2.647031274362587,-2.380256794662972,0
214.03,217.13564415902724,214.27533842923089,-3.205377303021578,-3.4083321211252837,0.20295481810370575,-1
213.885,216.81057974312452,213.89959678257375,-3.581118949678711,-3.686260532777362,0.10514158309865129,0
212.5847,216.38799176881207,213.21773347257766,-3.5928462705468576,-3.91231426577599,0.3194679952291324,0
214.59,216.20819259193087,213.40326188580084,-2.9847298830112265,-3.9436858369456957,0.9589559539344692,0
215.55,216.14237333273778,213.8840449761139,-2.503946792698173,-3.678272095056786,1.1743253023586133,0
215.65,216.09313599946398,214.29402225223703,-2.0939695165750436,-3.1736038397913093,1.0796343232162657,0
215.57,216.0408223995176,214.58684927998104,-1.801142488831033,-2.9513222825020025,1.1501797936709695,0
214.8287,215.91961015956582,214.57031698351275,-1.8176747852993174,-2.5953269903324667,0.7776522050331494,0
213.46,215.67364914360923,214.11532868642206,-2.272663082390011,-2.2402926932829588,-0.032370389107052144,1
217.35,215.84128422924832,215.0750363987358,-1.3129553700762813,-2.0978793331587156,0.7849239630824343,-1
218.0,216.0571558063235,216.0075668045413,-0.3804249642707589,-1.8596810486343371,1.4792560843635782,0
218.7,216.32144022569113,216.92909321488912,0.0,-1.5169721381734802,1.5169721381734802,0
218.5,216.539296203122,217.53840946595204,0.0,-1.1567436404072737,1.1567436404072737,0
217.965,216.6818665828098,217.80122746985523,0.0,-0.7932086833474102,0.7932086833474102,0
216.01,216.61467992452882,217.3362964652002,0.0,-0.33867606686940804,0.33867606686940804,0
211.49,216.10221193207593,215.48700227315177,-0.9009894956602977,-0.07608499285415178,-0.8249045028061459,1
211.945,215.68649073886837,214.26732592068458,-1.8348860113913474,-0.18019789913205955,-1.6546881122592878,0
210.13,215.13084166498152,212.77407725760543,-3.3281346744705047,-0.547175101410329,-2.7809595730601755,0
209.6301,214.58076749848337,211.52180080521012,-3.6090408597713974,-1.21280203630443,-2.3962388234669674,0
211.0244,214.225130748635,211.08189009558316,-3.498877402900206,-1.9346102082587096,-1.5642671946414963,0
211.8,213.98261767377147,211.0419006091194,-3.538866889363959,-2.6343856888387505,-0.9044812005252085,0
211.34,213.71835590639435,210.88812580878846,-3.6926416896949092,-3.161961167579483,-0.5306805221154263,0
210.64,213.41052031575492,210.56871868430946,-4.012048814173909,-3.533512303240195,-0.47853651093371363,0
210.58,213.12746828417943,210.3374223882761,-4.243345110207258,-3.6702951311808762,-0.5730499790263819,0
211.0,212.91472145576148,210.32944974751737,-4.251317750965995,-3.797155981268048,-0.4541617696979472,0
208.95,212.51824931018533,209.6685936905626,-4.912173807920766,-3.9476440508812063,-0.9645297570395597,0
209.0,212.1664243791668,209.21897620811976,-3.2992731020655697,-4.222305434592568,0.923032332526998,-1
209.43,211.89278194125012,209.05290248158792,-3.4653468285974043,-4.143631717066699,0.6782848884692951,0
209.92,211.69550374712512,209.11617866526203,-3.402070644923299,-4.034291319951398,0.6322206750280994,0
209.6,211.48595337241258,209.07932458440712,-3.4389247257782074,-3.866036426894607,0.4271117011163996,0
211.85,211.52235803517132,209.8156677341024,-2.7025815760829346,-3.703557821857049,1.0009762457741145,0
209.3798,211.30810223165417,209.55924727285364,-2.959002037331686,-3.261639375489483,0.3026373381577967,0
208.6275,211.04004200848877,209.1329675501052,-3.385281760080119,-3.193585162542706,-0.19169659753741275,1
209.43,210.87903780763992,209.0961863290883,-1.943855679400457,-3.177572148839249,1.233716469438792,-1
210.9515,210.8862840268759,209.58557455868564,-1.4544674498031327,-2.8859291557346807,1.431461705931548,0
211.94,210.9916556241883,210.28511297490581,-0.7549290335829539,-2.489037700539666,1.734108666956712,0
212.17,211.10949006176946,210.88413908907287,-0.15590291941589385,-2.0995071920396695,1.9436042726237757,0
212.34,211.23254105559255,211.38384618734756,0.0,-1.5388873684565112,1.5388873684565112,0
212.31,211.34028695003332,211.74005189156955,0.0,-0.8618310164404874,0.8618310164404874,0
212.2,211.42625825502995,211.96098126740182,0.0,-0.4730598805603961,0.4730598805603961,0
212.4,211.52363242952697,212.18289328701175,0.0,-0.18216639059976955,0.18216639059976955,0
